date_decision,date_period_end,horizon,asset,target_fwd_ret,regime,kpi_composite,Equities.mom_5,Equities.mom_10,Equities.mom_21,Equities.mom_63,Equities.mom_126,Equities.mom_252,Equities.ret_1,Equities.ret_5,Equities.ret_21,Equities.vol_21,Equities.vol_63,Equities.vol_126,Equities.rsi_14,Equities.macd,Equities.macd_signal,Equities.macd_hist,Equities.bb_pos,Equities.dd_raw,Equities.dd_21max,Equities.roll_sharpe_63,VIX,VIX3M,vix_ts_ratio,TNX,DXY,FVX,TYX,yc_slope,VIX_chg1,VIX_chg5,TNX_chg1,TNX_chg5,DXY_chg1,DXY_chg5,Gold.mom_5,Gold.mom_10,Gold.mom_21,Gold.mom_63,Gold.mom_126,Gold.mom_252,Gold.ret_1,Gold.ret_5,Gold.ret_21,Gold.vol_21,Gold.vol_63,Gold.vol_126,Gold.rsi_14,Gold.macd,Gold.macd_signal,Gold.macd_hist,Gold.bb_pos,Gold.dd_raw,Gold.dd_21max,Gold.roll_sharpe_63,REITs.mom_5,REITs.mom_10,REITs.mom_21,REITs.mom_63,REITs.mom_126,REITs.mom_252,REITs.ret_1,REITs.ret_5,REITs.ret_21,REITs.vol_21,REITs.vol_63,REITs.vol_126,REITs.rsi_14,REITs.macd,REITs.macd_signal,REITs.macd_hist,REITs.bb_pos,REITs.dd_raw,REITs.dd_21max,REITs.roll_sharpe_63,Bitcoin.mom_5,Bitcoin.mom_10,Bitcoin.mom_21,Bitcoin.mom_63,Bitcoin.mom_126,Bitcoin.mom_252,Bitcoin.ret_1,Bitcoin.ret_5,Bitcoin.ret_21,Bitcoin.vol_21,Bitcoin.vol_63,Bitcoin.vol_126,Bitcoin.rsi_14,Bitcoin.macd,Bitcoin.macd_signal,Bitcoin.macd_hist,Bitcoin.bb_pos,Bitcoin.dd_raw,Bitcoin.dd_21max,Bitcoin.roll_sharpe_63
2018-03-02,2018-03-09,W,Bitcoin,-0.15774737735580813,neutral,,,,,,,,,,,,,,,,,,,,,,19.59000015258789,19.860000610351562,0.9864048112051447,2.8570001125335693,89.94000244140625,2.622999906539917,3.13100004196167,0.5080001354217529,-0.12817086109366038,0.18799274860508497,0.018901645360343666,-0.004876328357269477,-0.004207232669418914,0.0006676144840003229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14709876560674262,-0.027824285034950824,0.2689052505357301,-0.24356925786461558,0.9177637699850574,3.0388940787151215,0.012364203326180156,0.14709876560674262,0.26890525053573056,0.8897235416291416,1.0773550121056148,1.070103447105657,56.36209423210742,140.25438642664994,-10.654830626123022,150.90921705277296,0.7528865596491703,-0.43139084347081946,-0.583022861921997,-0.49404866197008995
2018-03-02,2018-03-09,W,Equities,-0.02213542371852628,neutral,,,,,,,,0.0,-0.0031169612118215895,0.0003251487571909184,0.0777864439530967,0.09408238697180442,0.08636954829901797,,-57.95721034935741,-66.0819907384243,8.124780389066885,,-0.06037974894560483,-0.06917990125930773,-0.24659671876045147,19.59000015258789,19.860000610351562,0.9864048112051447,2.8570001125335693,89.94000244140625,2.622999906539917,3.13100004196167,0.5080001354217529,-0.12817086109366038,0.18799274860508497,0.018901645360343666,-0.004876328357269477,-0.004207232669418914,0.0006676144840003229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,2018-03-09,W,Gold,0.0011962798198341673,neutral,,,,,,,,,,,,,,,,,,,,,,19.59000015258789,19.860000610351562,0.9864048112051447,2.8570001125335693,89.94000244140625,2.622999906539917,3.13100004196167,0.5080001354217529,-0.12817086109366038,0.18799274860508497,0.018901645360343666,-0.004876328357269477,-0.004207232669418914,0.0006676144840003229,,-0.006733194617433047,0.004969165370386941,0.014071959905357145,0.037138112548397606,0.04990370149244949,0.005372018620811936,-0.00594577456499934,0.004969165370386941,0.09630013976791267,0.08640173422983985,0.07943770064447744,,-0.14444000674789947,0.08566904085762625,-0.23010904760552572,,-0.039304357300691706,-0.04443765600597438,0.6894749959338684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,2018-03-09,W,REITs,0.029840232835711467,neutral,,,,,,,,,,,,,,,,,,,,,,19.59000015258789,19.860000610351562,0.9864048112051447,2.8570001125335693,89.94000244140625,2.622999906539917,3.13100004196167,0.5080001354217529,-0.12817086109366038,0.18799274860508497,0.018901645360343666,-0.004876328357269477,-0.004207232669418914,0.0006676144840003229,,,,,,,,,,,,,,,,,,,,,,-0.013574961913425887,-0.010249245471965485,-0.11557000066943823,-0.09422665703664856,-0.10525076633767771,-0.00040818926207475403,-0.02068299568190546,-0.010249245471965929,0.14587129303093138,0.1585836243423337,0.12595056943319755,,-0.9018807532993875,-0.9924791497758506,0.09059839647646306,,-0.1503990340896727,-0.1557242477353452,-3.01625944172455,,,,,,,,,,,,,,,,,,,,
2018-03-09,2018-03-16,W,Bitcoin,-0.10700882096616993,risk_on,,,,,,,,,,,,,,,,,,,,,,14.640000343322754,17.010000228881836,0.8606702026061716,2.8940000534057617,90.08999633789062,2.6540000438690186,3.1589999198913574,0.5049998760223389,-0.114873063303214,-0.2526799270397774,0.009769754697557476,0.01295062632650068,-0.00033296058340992474,0.0016677106116613771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18892777291727425,-0.12941465794362095,-0.08758640906438986,-0.4642674887582834,0.2954857137747322,2.763866059027974,-0.006116008644050375,-0.18892777291727414,-0.0875864090643903,0.8006729015176095,1.007179127295727,1.0768105612089822,41.13746873514004,-32.327462874725825,108.9779845682955,-141.3054474430213,0.06667308197510309,-0.5210874466537959,-0.5210874466537959,-1.95986228070565
2018-03-09,2018-03-16,W,Equities,-0.0030996074021606423,risk_on,,,-0.031025288401137607,-0.021569434433118095,-0.03144281927315484,-0.02158817418081793,0.07414731693287435,-0.001542645765246653,-0.02213542371852628,-0.021569434433117873,0.0904622647567013,0.09872753741962936,0.08899805332507575,,-108.85786030883173,-86.85653741676589,-22.001322892065843,,-0.08117864133720187,-0.08770575730004637,-1.2452714743032727,14.640000343322754,17.010000228881836,0.8606702026061716,2.8940000534057617,90.08999633789062,2.6540000438690186,3.1589999198913574,0.5049998760223389,-0.114873063303214,-0.2526799270397774,0.009769754697557476,0.01295062632650068,-0.00033296058340992474,0.0016677106116613771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,2018-03-16,W,Gold,-0.007487672730214112,risk_on,,,,,,,,,,,,,,,,,,,,,,14.640000343322754,17.010000228881836,0.8606702026061716,2.8940000534057617,90.08999633789062,2.6540000438690186,3.1589999198913574,0.5049998760223389,-0.114873063303214,-0.2526799270397774,0.009769754697557476,0.01295062632650068,-0.00033296058340992474,0.0016677106116613771,,0.0032766216823214567,-0.018912145875741637,0.001675569148684275,0.040789239404031896,0.06371805190949176,0.0009568071147663115,0.0011962798198341673,-0.01891214587574186,0.08165216500963512,0.08613403394859755,0.08082830899808671,,-0.13778171240200265,-0.09082938066050082,-0.04695233174150183,,-0.038155096490327445,-0.04443765600597438,0.12010001077483289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,2018-03-16,W,REITs,0.01296649824385998,risk_on,,,,,,,,,,,,,,,,,,,,,,14.640000343322754,17.010000228881836,0.8606702026061716,2.8940000534057617,90.08999633789062,2.6540000438690186,3.1589999198913574,0.5049998760223389,-0.114873063303214,-0.2526799270397774,0.009769754697557476,0.01295062632650068,-0.00033296058340992474,0.0016677106116613771,,,,,,,,,,,,,,,,,,,,,,0.029699927273256765,0.0038513730908136257,-0.06748973865184105,-0.0762913954533253,-0.06836571372974587,0.0054541130348058076,0.029840232835711467,0.0038513730908138477,0.1458207016583954,0.1593304169545427,0.12710893324831776,,-0.41729344148981795,-0.7019466379925285,0.2846531965027106,,-0.1250467434494632,-0.1557242477353452,-1.674430587478009,,,,,,,,,,,,,,,,,,,,
2018-03-16,2018-03-23,W,Bitcoin,0.06491338612186981,risk_on,,,,,,,,,,,,,,,,,,,,,,15.800000190734863,17.739999771118164,0.8906426378008334,2.8480000495910645,90.2300033569336,2.6449999809265137,3.0799999237060547,0.434999942779541,-0.0476190448816719,0.0792349603967859,0.0077848813091390134,-0.015894956104289926,0.000998490879682512,0.001554079528628849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12948410039968328,-0.22649103356960087,-0.19053791094435268,-0.40357711097143967,0.25992339798188735,2.3106294221325183,0.0045163099033997955,-0.12948410039968328,-0.1905379109443529,0.7692953424637643,1.0017992355130405,1.0844167875773958,23.99742377116287,-495.14506878367865,-261.6707923706374,-233.47427641304125,0.13178040942885164,-0.5723353143332712,-0.575850656773254,-1.5516786919242647
2018-03-16,2018-03-23,W,Equities,-0.019332778662955907,risk_on,,,-0.005278396894894732,-0.02820493845432792,-0.045509618197776436,-0.012265324133504452,0.05476531654222638,-0.01592640973139836,-0.0030996074021606423,-0.028204938454328143,0.11768592160112447,0.10991198322457928,0.09478093161804682,,-75.73490278691861,-81.30082199707073,5.565919210152117,,-0.08402662682177642,-0.08770575730004637,-1.6402466585501336,15.800000190734863,17.739999771118164,0.8906426378008334,2.8480000495910645,90.2300033569336,2.6449999809265137,3.0799999237060547,0.434999942779541,-0.0476190448816719,0.0792349603967859,0.0077848813091390134,-0.015894956104289926,0.000998490879682512,0.001554079528628849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,2018-03-23,W,Gold,0.02415732081132904,risk_on,,,,,,,,,,,,,,,,,,,,,,15.800000190734863,17.739999771118164,0.8906426378008334,2.8480000495910645,90.2300033569336,2.6449999809265137,3.0799999237060547,0.434999942779541,-0.0476190448816719,0.0792349603967859,0.0077848813091390134,-0.015894956104289926,0.000998490879682512,0.001554079528628849,,-0.015253302171781669,-0.012208664364824151,-0.0185885367625227,0.028646919007547567,0.080846632490579,-0.0024019459414951205,-0.007487672730214112,-0.012208664364824373,0.06735234958070312,0.08277791256431179,0.07925503763788014,,-0.23180421631123238,-0.14743539937002073,-0.08436881694121165,,-0.045357076345032055,-0.045357076345032055,-0.8658371980946091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,2018-03-23,W,REITs,-0.04245014694397797,risk_on,,,,,,,,,,,,,,,,,,,,,,15.800000190734863,17.739999771118164,0.8906426378008334,2.8480000495910645,90.2300033569336,2.6449999809265137,3.0799999237060547,0.434999942779541,-0.0476190448816719,0.0792349603967859,0.0077848813091390134,-0.015894956104289926,0.000998490879682512,0.001554079528628849,,,,,,,,,,,,,,,,,,,,,,0.02668612738292997,0.02161728455675682,-0.02607824067070974,-0.08458610928658894,-0.042130041639936944,0.006971087963518308,0.01296649824385998,0.02161728455675682,0.10163776256476276,0.15593197105271103,0.12646807833119086,,0.023160902313613008,-0.2554805160253361,0.2786414183389491,,-0.11370166358494094,-0.15086233410165373,-0.6005271718486046,,,,,,,,,,,,,,,,,,,,
2018-03-23,2018-03-30,W,Bitcoin,-0.22400734168865244,neutral,,,,,,,,,,,,,,,,,,,,,,24.8700008392334,22.790000915527344,1.0912680930297332,2.8299999237060547,89.44000244140625,2.6110000610351562,3.0759999752044678,0.4649999141693115,0.06555272821949254,0.5740506670257632,-0.0007062476864263534,-0.006320268810246055,-0.004673916827204305,-0.00875541268021729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07976240011932001,-0.03428326787053637,-0.19905291128612146,-0.23500354787801225,0.15185255749742277,2.9759372812647817,0.017316940467241304,0.07976240011932023,-0.19905291128612135,0.7297219722424412,0.9563359425185094,1.0620222974411024,44.733257437370106,-410.80698601393306,-434.70130596837294,23.89431995443988,0.41573823920998343,-0.5445741514618987,-0.593952028260178,-0.6421522595067062
2018-03-23,2018-03-30,W,Equities,0.011567294910931558,neutral,,,-0.04112457940334702,,-0.0823015204228188,-0.027767495384318552,0.01129842659079916,-0.011537625281148767,-0.019332778662955907,-0.04401266183288466,0.1219372662496761,0.11012782299475761,0.0945314755721341,,-120.20268893362481,-100.13225554831479,-20.070433385310025,,-0.10173493730659189,-0.10173493730659189,-3.063059201129515,24.8700008392334,22.790000915527344,1.0912680930297332,2.8299999237060547,89.44000244140625,2.6110000610351562,3.0759999752044678,0.4649999141693115,0.06555272821949254,0.5740506670257632,-0.0007062476864263534,-0.006320268810246055,-0.004673916827204305,-0.00875541268021729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,2018-03-30,W,Gold,-0.01426220269664813,neutral,,,,,,,,,,,,,,,,,,,,,,24.8700008392334,22.790000915527344,1.0912680930297332,2.8299999237060547,89.44000244140625,2.6110000610351562,3.0759999752044678,0.4649999141693115,0.06555272821949254,0.5740506670257632,-0.0007062476864263534,-0.006320268810246055,-0.004673916827204305,-0.00875541268021729,,0.014549227610231918,0.017704770966658012,0.009413087000807785,0.03866189139184972,0.09283209967385764,0.012938539529958382,0.02415732081132904,0.017704770966657568,0.09487081083426992,0.09257961751240519,0.08364240676385566,,0.04336059703022954,-0.15483733048366094,0.19819792751389048,,-0.02229546097803381,-0.04757896499071412,0.4502792811750728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,2018-03-30,W,REITs,0.039474305853951286,neutral,,,,,,,,,,,,,,,,,,,,,,24.8700008392334,22.790000915527344,1.0912680930297332,2.8299999237060547,89.44000244140625,2.6110000610351562,3.0759999752044678,0.4649999141693115,0.06555272821949254,0.5740506670257632,-0.0007062476864263534,-0.006320268810246055,-0.004673916827204305,-0.00875541268021729,,,,,,,,,,,,,,,,,,,,,,-0.03514065106831832,-0.001090069514337877,-0.06860607260308926,-0.12054601997801562,-0.09471519054011901,-0.017818772803073535,-0.04245014694397797,-0.001090069514337877,0.09936115842178304,0.15828068270525464,0.12810506967844715,,-0.15584004099120108,-0.07550591243122018,-0.0803341285599809,,-0.15132515820196368,-0.15132515820196368,-1.7168020543488431,,,,,,,,,,,,,,,,,,,,
2018-03-30,2018-04-06,W,Bitcoin,-0.036891293340991504,neutral,,,,,,,,,,,,,,,,,,,,,,19.969999313354492,20.549999237060547,0.9717761583825237,2.740999937057495,90.1500015258789,2.562000036239624,2.9719998836517334,0.4099998474121094,-0.12680373500047992,-0.14438735292209237,-0.012252308879807328,-0.03213279645375933,0.0009993778561518951,0.003227252543485326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18894794853925068,-0.22695423545365034,-0.26206337169177163,-0.38319997685216345,-0.1651588973161745,1.582886014599422,-0.03840241264367461,-0.1889479485392508,-0.26206337169177174,0.7193652199482747,0.9257378357552755,1.0746409652033246,31.98235833921636,-600.5409269687188,-480.6276630002743,-119.91326396844454,0.0,-0.6465928851292176,-0.6465928851292176,-1.6184756602983275
2018-03-30,2018-04-06,W,Equities,0.02154497462397531,neutral,,,,,,,,0.0,0.011567294910931558,-0.011063955996651997,0.12055439013968959,0.11158530320909085,0.0968933672288978,,-106.0805207849262,-107.69768549975193,1.6171647148257335,,-0.09134444041823098,-0.10173493730659189,-3.180212886822806,19.969999313354492,20.549999237060547,0.9717761583825237,2.740999937057495,90.1500015258789,2.562000036239624,2.9719998836517334,0.4099998474121094,-0.12680373500047992,-0.14438735292209237,-0.012252308879807328,-0.03213279645375933,0.0009993778561518951,0.003227252543485326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,2018-04-06,W,Gold,0.004769842354353626,neutral,,,,,,,,,,,,,,,,,,,,,,19.969999313354492,20.549999237060547,0.9717761583825237,2.740999937057495,90.1500015258789,2.562000036239624,2.9719998836517334,0.4099998474121094,-0.12680373500047992,-0.14438735292209237,-0.012252308879807328,-0.03213279645375933,0.0009993778561518951,0.003227252543485326,,,,,,,0.0,-0.01426220269664813,0.001991397149728069,0.10157975986218866,0.09327863849817644,0.08374537662440487,,0.24535019556394388,0.16967262414659187,0.07567757141735201,,-0.03623968129099797,-0.04757896499071412,-0.7243561015389385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,2018-04-06,W,REITs,-0.0026497659960049713,neutral,,,,,,,,,,,,,,,,,,,,,,19.969999313354492,20.549999237060547,0.9717761583825237,2.740999937057495,90.1500015258789,2.562000036239624,2.9719998836517334,0.4099998474121094,-0.12680373500047992,-0.14438735292209237,-0.012252308879807328,-0.03213279645375933,0.0009993778561518951,0.003227252543485326,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.039474305853951286,0.008254652999022172,0.12963270363865143,0.16461777801759947,0.13398395110220038,,-0.04951123579802896,-0.11055441024934613,0.06104317445131717,,-0.11782430792627441,-0.15132515820196368,-1.0052142597457125,,,,,,,,,,,,,,,,,,,,
2018-04-06,2018-04-13,W,Bitcoin,0.18981004081837494,neutral,,,,,,,,,,,,,,,,,,,,,,21.489999771118164,21.200000762939453,1.0136791980067128,2.7750000953674316,90.11000061035156,2.5889999866485596,3.0179998874664307,0.4289999008178711,0.1346356475795858,0.07611419679655196,-0.02012709090861642,0.012404290073219082,-0.0038690965914587316,-0.00044371508430718354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030377435714946666,-0.15277851369019424,-0.2041207031236275,-0.2484987317930244,-0.39535696814684984,1.3625119886178205,-0.025714036045156208,-0.030377435714947,-0.20412070312362784,0.6520207872214447,0.8967385011673326,1.0683313877361298,21.061355145808776,-670.1397569615219,-623.5015422462294,-46.63821471529252,0.15249507053804054,-0.6596305306727093,-0.6596305306727093,-0.8256406795746395
2018-04-06,2018-04-13,W,Equities,0.014421774520258834,neutral,,,0.014478303353192334,0.013383737710771948,-0.039867666819072056,0.020727519683835238,0.03166404806780165,0.0006246125727966678,0.02154497462397531,0.013383737710771948,0.11877273375770554,0.11309951197368365,0.10025650077014812,,-45.17055240588161,-78.77459348425752,33.604041078375914,,-0.07176747944510775,-0.10173493730659189,-1.3828268487724618,21.489999771118164,21.200000762939453,1.0136791980067128,2.7750000953674316,90.11000061035156,2.5889999866485596,3.0179998874664307,0.4289999008178711,0.1346356475795858,0.07611419679655196,-0.02012709090861642,0.012404290073219082,-0.0038690965914587316,-0.00044371508430718354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,2018-04-13,W,Gold,0.008386720181284835,neutral,,,,,,,,,,,,,,,,,,,,,,21.489999771118164,21.200000762939453,1.0136791980067128,2.7750000953674316,90.11000061035156,2.5889999866485596,3.0179998874664307,0.4289999008178711,0.1346356475795858,0.07611419679655196,-0.02012709090861642,0.012404290073219082,-0.0038690965914587316,-0.00044371508430718354,,-0.008628115872246767,0.014365978631204479,0.0,0.0394769569563842,0.04722841024888935,0.004689954877408642,0.004769842354353626,0.014365978631203813,0.1123496190139386,0.09261641876252302,0.0849981739104024,,0.20386196799925926,0.23971604137698502,-0.035854073377725754,,-0.03164269650337448,-0.04757896499071412,0.04547551995359985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,2018-04-13,W,REITs,-0.008104495352922125,neutral,,,,,,,,,,,,,,,,,,,,,,21.489999771118164,21.200000762939453,1.0136791980067128,2.7750000953674316,90.11000061035156,2.5889999866485596,3.0179998874664307,0.4289999008178711,0.1346356475795858,0.07611419679655196,-0.02012709090861642,0.012404290073219082,-0.0038690965914587316,-0.00044371508430718354,,,,,,,,,,,,,,,,,,,,,,0.02116428528670289,-0.007288971700908808,-0.013986251752531542,-0.08760586190010455,-0.07340677945713825,-0.007515400350048496,-0.0026497659960049713,-0.0072889717009089194,0.14582358277869067,0.15647764903278746,0.13680920547031447,,0.13709421457703286,0.02225531417268078,0.11483890040435207,,-0.12016186707763354,-0.15132515820196368,-0.2826853663786016,,,,,,,,,,,,,,,,,,,,
2018-04-13,2018-04-20,W,Bitcoin,0.1202982438977207,neutral,,,,,,,,,,,,,,,,,,,,,,17.40999984741211,18.549999237060547,0.9385445047689888,2.8289999961853027,89.80000305175781,2.6760001182556152,3.0360000133514404,0.3599998950958252,-0.05840994792185128,-0.1898557453308788,-0.0017643310676558333,0.01945942304939674,0.0005571370669394948,-0.003440212590101077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12421690818565878,0.05899190136968868,-0.11077727912549051,-0.09625985897766631,-0.5234613338570145,1.7266091784684399,0.0008505194964667506,0.12421690818565878,-0.11077727912549085,0.7796952314608775,0.8041950162187783,0.9783973671498877,64.74598186977133,-351.0241364437343,-524.7229554686921,173.69881902495786,0.777532929477071,-0.5950249878063676,-0.6596305306727093,-0.1100258576952223
2018-04-13,2018-04-20,W,Equities,0.007962349333319851,neutral,,,0.022996545571010163,0.048264392968042635,0.002453327235743208,0.020938684892902737,0.04114670613894411,0.002098666456015641,0.014421774520258834,0.0482643929680433,0.10066738878178261,0.10409499783683648,0.09770934134307654,,26.133485564501825,-16.869529468771834,43.003015033273655,,-0.05838071933129341,-0.10173493730659189,0.1452817075550775,17.40999984741211,18.549999237060547,0.9385445047689888,2.8289999961853027,89.80000305175781,2.6760001182556152,3.0360000133514404,0.3599998950958252,-0.05840994792185128,-0.1898557453308788,-0.0017643310676558333,0.01945942304939674,0.0005571370669394948,-0.003440212590101077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,2018-04-20,W,Gold,-0.006433893404934166,neutral,,,,,,,,,,,,,,,,,,,,,,17.40999984741211,18.549999237060547,0.9385445047689888,2.8289999961853027,89.80000305175781,2.6760001182556152,3.0360000133514404,0.3599998950958252,-0.05840994792185128,-0.1898557453308788,-0.0017643310676558333,0.01945942304939674,0.0005571370669394948,-0.003440212590101077,,0.009105256284222873,-0.001253848925194645,0.02147952534488362,0.07570892418263653,0.06519009881229487,0.006555000660688037,0.008386720181284835,-0.001253848925194756,0.0975748337641501,0.09487684882069472,0.08482583894142467,,0.3646226690676002,0.2969541003899122,0.067668568677688,,-0.023521354763444524,-0.036699362233610366,0.9427368363216457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,2018-04-20,W,REITs,-0.008170305877781892,neutral,,,,,,,,,,,,,,,,,,,,,,17.40999984741211,18.549999237060547,0.9385445047689888,2.8289999961853027,89.80000305175781,2.6760001182556152,3.0360000133514404,0.3599998950958252,-0.05840994792185128,-0.1898557453308788,-0.0017643310676558333,0.01945942304939674,0.0005571370669394948,-0.003440212590101077,,,,,,,,,,,,,,,,,,,,,,-0.005594131422095527,0.028317850230862085,0.016668918989157566,-0.08896896095236595,-0.07905595619869388,0.005250987686594932,-0.008104495352922125,0.028317850230861863,0.1292818218034875,0.1248760389001559,0.13709565897446452,,0.04370584174193226,0.07679165692182838,-0.033085815179896116,,-0.12729251113722662,-0.15132515820196368,0.5911299061492863,,,,,,,,,,,,,,,,,,,,
2018-04-20,2018-04-27,W,Bitcoin,0.01596455339015912,neutral,,,,,,,,,,,,,,,,,,,,,,16.8799991607666,17.719999313354492,0.9525959263466318,2.9509999752044678,90.31999969482422,2.7929999828338623,3.1419999599456787,0.3489999771118164,0.057644055164203234,-0.030442314261380554,0.012697302826446544,0.04312477171568507,0.004225008262208174,0.0057906083006109554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062037805330021234,0.29424155075860203,0.2837681413088422,-0.1356345341969103,-0.5004303473233257,1.4231034164518817,0.06649384172813311,0.06203780533002101,0.28376814130884154,0.6975374230369988,0.7486897981156404,0.9616780609116271,80.95305325982433,83.78108281392451,-143.52007270161022,227.30115551553473,1.0,-0.5463072050170155,-0.6596305306727093,-0.4096393912880325
2018-04-20,2018-04-27,W,Equities,0.01214023053385227,neutral,,,0.015554308412843332,,0.010691426967095241,0.022335645095928225,0.0878660890103129,-0.00011831183431687542,0.007962349333319851,0.0445286691001312,0.08777770868811582,0.10143139714432703,0.09595148227655567,,70.82568702241952,41.34653935653282,29.479147665886693,,-0.05088321767961956,-0.09134444041823098,0.4692315299269428,16.8799991607666,17.719999313354492,0.9525959263466318,2.9509999752044678,90.31999969482422,2.7929999828338623,3.1419999599456787,0.3489999771118164,0.057644055164203234,-0.030442314261380554,0.012697302826446544,0.04312477171568507,0.004225008262208174,0.0057906083006109554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,2018-04-27,W,Gold,-0.008923614293037896,neutral,,,,,,,,,,,,,,,,,,,,,,16.8799991607666,17.719999313354492,0.9525959263466318,2.9509999752044678,90.31999969482422,2.7929999828338623,3.1419999599456787,0.3489999771118164,0.057644055164203234,-0.030442314261380554,0.012697302826446544,0.04312477171568507,0.004225008262208174,0.0057906083006109554,,-0.0038546686798056617,,-0.010393887469291818,0.06251046257061166,0.0312728749023492,-0.007601890535287481,-0.006433893404934166,0.006677767165728099,0.08416290703074135,0.08852876633060153,0.08456898108576327,,0.37654876221940015,0.39575071564098585,-0.019201953421585705,,-0.029803914279091237,-0.03623968129099797,-0.42851651470767393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,2018-04-27,W,REITs,0.03160035562358687,neutral,,,,,,,,,,,,,,,,,,,,,,16.8799991607666,17.719999313354492,0.9525959263466318,2.9509999752044678,90.31999969482422,2.7929999828338623,3.1419999599456787,0.3489999771118164,0.057644055164203234,-0.030442314261380554,0.012697302826446544,0.04312477171568507,0.004225008262208174,0.0057906083006109554,,,,,,,,,,,,,,,,,,,,,,-0.012008032289406834,,-0.006905962147775946,-0.10756382709959056,-0.06566366882937169,-0.009231982333949285,-0.008170305877781892,-0.018815402063248943,0.11497388418116829,0.12895061596405405,0.1398424430792223,,0.047289475516677726,0.08822578647326006,-0.04093631095658233,,-0.13442279826306636,-0.13442279826306636,-0.1514130165327004,,,,,,,,,,,,,,,,,,,,
2018-04-27,2018-05-04,W,Bitcoin,0.0794153783998437,risk_on,,,,,,,,,,,,,,,,,,,,,,15.40999984741211,17.079999923706055,0.9022248194523653,2.9570000171661377,91.54000091552734,2.8010001182556152,3.125,0.32399988174438477,-0.05110837040663996,-0.0870852717084929,-0.011036786710819535,0.002033223318225863,-0.00021839934031897545,0.013507542347489965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0209702565611376,0.13730038285955803,0.3542219246109777,-0.12756403243509917,-0.3502617207023303,1.1600265228642348,-0.031725437819185576,0.0209702565611376,0.35422192461097746,0.7459977772954692,0.7370362065793187,0.9432127661132125,62.33201368129057,353.1997457778634,212.45015508549085,140.74959069237258,0.7281573125543224,-0.5390642021687793,-0.6527367831188235,-0.37682818983642474
2018-04-27,2018-05-04,W,Equities,-0.006925526410607619,risk_on,,,0.013613014562572356,0.03491232809537026,0.019183018262870055,0.018993596177213412,0.08690298047411127,0.007016519558704637,0.01214023053385227,0.03491232809537026,0.04092588919485483,0.099753824197161,0.0958460464054598,,89.72542505916681,73.62451216775312,16.100912891413685,,-0.03936072113870237,-0.07176747944510775,0.8110411015150306,15.40999984741211,17.079999923706055,0.9022248194523653,2.9570000171661377,91.54000091552734,2.8010001182556152,3.125,0.32399988174438477,-0.05110837040663996,-0.0870852717084929,-0.011036786710819535,0.002033223318225863,-0.00021839934031897545,0.013507542347489965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
